,title,id,metal,mass,diameter,era,year,inscriptions,jpg,txt
554,Caracalla,_ankyraGalatia_Arslan_2007_Type_88,Copper,1.89,,AD,198.0,,_ankyraGalatia_Arslan_2007_Type_88.jpg,_ankyraGalatia_Arslan_2007_Type_88.txt
555,Caracalla,_ankyra_Arslan_20,Copper,18.28,,AD,198.0,,_ankyra_Arslan_20.jpg,_ankyra_Arslan_20.txt
556,Caracalla,_ankyra_Galatia_Arslan_117,Copper,17.5,,AD,198.0,,_ankyra_Galatia_Arslan_117.jpg,_ankyra_Galatia_Arslan_117.txt
558,Caracalla,_ankyra_Galatia_Arslan_119,Copper,15.45,,AD,198.0,,_ankyra_Galatia_Arslan_119.jpg,_ankyra_Galatia_Arslan_119.txt
559,Caracalla,_ancyra_Galatia_Arslan_134,Copper,16.7,,AD,198.0,,_ancyra_Galatia_Arslan_134.jpg,_ancyra_Galatia_Arslan_134.txt
560,Caracalla,_ankyra_Arslan_142,Copper,3.6,,AD,198.0,,_ankyra_Arslan_142.jpg,_ankyra_Arslan_142.txt
561,Caracalla,_ankyra_Arslan_144,Copper,15.26,,AD,198.0,,_ankyra_Arslan_144.jpg,_ankyra_Arslan_144.txt
565,Caracalla,_ankyraGalatia_Cankirikapi_50_var,Copper,2.59,,AD,198.0,,_ankyraGalatia_Cankirikapi_50_var.jpg,_ankyraGalatia_Cankirikapi_50_var.txt
567,Caracalla,_ankyra_CNG_64_714,Copper,16.51,,AD,198.0,,_ankyra_CNG_64_714.jpg,_ankyra_CNG_64_714.txt
568,Caracalla,_ankyra_CNG_351_826,Copper,14.46,,AD,197.0,,_ankyra_CNG_351_826.jpg,_ankyra_CNG_351_826.txt
570,Caracalla,_ankyra_Emporium_87_390,Copper,12.47,,AD,198.0,,_ankyra_Emporium_87_390.jpg,_ankyra_Emporium_87_390.txt
572,Caracalla,_ankyraGalatia_Hunter_6,Copper,12.6,,AD,198.0,,_ankyraGalatia_Hunter_6.jpg,_ankyraGalatia_Hunter_6.txt
574,Caracalla,_ankyra_Imhoof_GRM_7,Copper,16.43,,AD,198.0,,_ankyra_Imhoof_GRM_7.jpg,_ankyra_Imhoof_GRM_7.txt
575,Caracalla,_anykraGalatia_Koelner_54_368,Copper,18.33,,AD,198.0,,_anykraGalatia_Koelner_54_368.jpg,_anykraGalatia_Koelner_54_368.txt
576,Caracalla,_ankyra_Lanz_114_509,Copper,15.59,,AD,197.0,,_ankyra_Lanz_114_509.jpg,_ankyra_Lanz_114_509.txt
577,Caracalla,_ankyra_Milne_2,Copper,14.96,,AD,198.0,,_ankyra_Milne_2.jpg,_ankyra_Milne_2.txt
578,Caracalla,_ankyraGalatia_Mionnet_S7_29,Copper,17.33,,AD,198.0,,_ankyraGalatia_Mionnet_S7_29.jpg,_ankyraGalatia_Mionnet_S7_29.txt
579,Caracalla,_ankyra_Galatia_Naumann_82_300,Copper,14.91,,AD,198.0,,_ankyra_Galatia_Naumann_82_300.jpg,_ankyra_Galatia_Naumann_82_300.txt
580,Caracalla,_ankyra_Peus_400_481,Copper,13.31,,AD,198.0,,_ankyra_Peus_400_481.jpg,_ankyra_Peus_400_481.txt
581,Caracalla,_ankyraGalatia_Righetti_III_497,Copper,17.66,,AD,197.0,,_ankyraGalatia_Righetti_III_497.jpg,_ankyraGalatia_Righetti_III_497.txt
582,Caracalla,_ankyraGalatia_Savoca_7_726,Copper,15.97,,AD,198.0,,_ankyraGalatia_Savoca_7_726.jpg,_ankyraGalatia_Savoca_7_726.txt
583,Caracalla,_ankyraGalatia_Savoca_27_418,Copper,13.77,,AD,198.0,,_ankyraGalatia_Savoca_27_418.jpg,_ankyraGalatia_Savoca_27_418.txt
584,Caracalla,_ankyra_SNGFitz_5391,Copper,2.62,,,,,_ankyra_SNGFitz_5391.jpg,_ankyra_SNGFitz_5391.txt
585,Caracalla,_ankyraGalatia_SNGvA_6175,Copper,14.66,,AD,198.0,,_ankyraGalatia_SNGvA_6175.jpg,_ankyraGalatia_SNGvA_6175.txt
586,Caracalla,_ankyra_Weber_7772,Copper,14.53,,AD,198.0,,_ankyra_Weber_7772.jpg,_ankyra_Weber_7772.txt
587,Caracalla,_ankyra_BMC_42,Copper,20.48,,AD,197.0,,_ankyra_BMC_42.jpg,_ankyra_BMC_42.txt
588,Caracalla,_antiochKragum_CNG_321-353,Copper,3.94,,AD,196.0,,_antiochKragum_CNG_321-353.jpg,_antiochKragum_CNG_321-353.txt
589,Caracalla,_antiochPisidia_BMC_38,Copper,26.2,,AD,193.0,"['IMP', 'CAES']",_antiochPisidia_BMC_38.jpg,_antiochPisidia_BMC_38.txt
594,Caracalla,_antiochPisidia_Krzy_27_var,Copper,27.41,,AD,203.0,"['IMP', 'CAES']",_antiochPisidia_Krzy_27_var.jpg,_antiochPisidia_Krzy_27_var.txt
595,Caracalla,_antiochPisidia_Krzy_37-38var,Copper,5.3,,,,"['IMP', 'CAES']",_antiochPisidia_Krzy_37-38var.jpg,_antiochPisidia_Krzy_37-38var.txt
596,Caracalla,_antiochPisidia_AE32_Kryz_53,Copper,26.09,,AD,211.0,"['IMP', 'CAES']",_antiochPisidia_AE32_Kryz_53.jpg,_antiochPisidia_AE32_Kryz_53.txt
597,Caracalla,_antiochPisidia_Krzyz_8-15,Copper,5.41,,AD,203.0,,_antiochPisidia_Krzyz_8-15.jpg,_antiochPisidia_Krzyz_8-15.txt
600,Caracalla,_antiochPisidia_Naumann_108_481,Copper,28.37,,AD,211.0,"['IMP', 'CAES']",_antiochPisidia_Naumann_108_481.jpg,_antiochPisidia_Naumann_108_481.txt
601,Caracalla,_antiochPisidia_SNGCop_40,Copper,22.2,,AD,203.0,"['IMP', 'CAES']",_antiochPisidia_SNGCop_40.jpg,_antiochPisidia_SNGCop_40.txt
604,Caracalla,_antiochPisidia_SNGFr_1138,Copper,26.2,,,,"['AVG', 'IMP']",_antiochPisidia_SNGFr_1138.jpg,_antiochPisidia_SNGFr_1138.txt
613,Caracalla,_antiochPisidia_SNGRighetti_1336,Copper,4.9,,,,"['IMP', 'CAES']",_antiochPisidia_SNGRighetti_1336.jpg,_antiochPisidia_SNGRighetti_1336.txt
615,Caracalla,_antiochPisidia_SNGTub_4366,Copper,6.0,,,,"['IMP', 'CAES']",_antiochPisidia_SNGTub_4366.jpg,_antiochPisidia_SNGTub_4366.txt
616,Caracalla,_antiochPisidia_SNGvA_4936var,Copper,4.9,,,,"['IMP', 'CAES']",_antiochPisidia_SNGvA_4936var.jpg,_antiochPisidia_SNGvA_4936var.txt
621,Caracalla,_antioch_Butcher_455,Copper,9.22,,AD,198.0,['SC'],_antioch_Butcher_455.jpg,_antioch_Butcher_455.txt
622,Caracalla,_antioch_Butcher_459,Copper,8.1,,,,,_antioch_Butcher_459.jpg,_antioch_Butcher_459.txt
623,Caracalla,_antioch_McAlee_695,Copper,3.5,,,,['SC'],_antioch_McAlee_695.jpg,_antioch_McAlee_695.txt
624,Caracalla,_antioch_McAlee_696,Copper,5.0,21.0,,,['SC'],_antioch_McAlee_696.jpg,_antioch_McAlee_696.txt
625,Caracalla,Prieur_187,Silver,15.48,26.0,,,,Prieur_187.jpg,Prieur_187.txt
626,Caracalla,Prieur_199,Silver,13.5,26.0,,,,Prieur_199.jpg,Prieur_199.txt
630,Caracalla,_antioch_Prieur_217,Silver,11.62,26.2,AD,198.0,,_antioch_Prieur_217.jpg,_antioch_Prieur_217.txt
639,Caracalla,_apamea_RecGen_070v,Copper,22.1,,AD,217.0,"['AVG', 'PF']",_apamea_RecGen_070v.jpg,_apamea_RecGen_070v.txt
640,Caracalla,_apolloniaCaria_Eylul-Aralik_68,Copper,16.15,,AD,198.0,,_apolloniaCaria_Eylul-Aralik_68.jpg,_apolloniaCaria_Eylul-Aralik_68.txt
641,Caracalla,_apolloniaCaria_Kubitschek_1,Copper,17.06,,AD,198.0,,_apolloniaCaria_Kubitschek_1.jpg,_apolloniaCaria_Kubitschek_1.txt
642,Caracalla,_apolloniaIllyria_Leypold_Mong28_8,Copper,16.35,,AD,197.0,,_apolloniaIllyria_Leypold_Mong28_8.jpg,_apolloniaIllyria_Leypold_Mong28_8.txt
643,Caracalla,_apolloniaPisidia_SNGvA_4997,Copper,19.43,,AD,198.0,,_apolloniaPisidia_SNGvA_4997.jpg,_apolloniaPisidia_SNGvA_4997.txt
645,Caracalla,_apolloniaPontika_Varbanov_836,Copper,7.6,,AD,198.0,,_apolloniaPontika_Varbanov_836.jpg,_apolloniaPontika_Varbanov_836.txt
649,Caracalla,_apollonoshieron_Imhoof_LS3,Copper,28.18,,AD,198.0,,_apollonoshieron_Imhoof_LS3.jpg,_apollonoshieron_Imhoof_LS3.txt
650,Caracalla,Prieur_1235,Silver,13.04,,AD,215.0,,Prieur_1235.jpg,Prieur_1235.txt
651,Caracalla,_arados_Prieur_1238,Silver,14.4,29.0,AD,215.0,,_arados_Prieur_1238.jpg,_arados_Prieur_1238.txt
653,Caracalla,_arados_TLA_110710,Silver,10.75,28.5,AD,215.0,,_arados_TLA_110710.jpg,_arados_TLA_110710.txt
657,Caracalla,_ariassus_Aulock_427,Copper,21.19,,AD,217.0,,_ariassus_Aulock_427.jpg,_ariassus_Aulock_427.txt
658,Caracalla,_ariassus_Aulock_Pisidien_433,Copper,7.21,,AD,198.0,,_ariassus_Aulock_Pisidien_433.jpg,_ariassus_Aulock_Pisidien_433.txt
662,Caracalla,Prieur_1653,Silver,12.36,26.0,,,,Prieur_1653.jpg,Prieur_1653.txt
665,Caracalla,_asopus_Mionnet_S4_47,Copper,5.77,,AD,198.0,,_asopus_Mionnet_S4_47.jpg,_asopus_Mionnet_S4_47.txt
667,Caracalla,_attaleia_BNP_1981-137,Copper,21.23,,,,,_attaleia_BNP_1981-137.jpg,_attaleia_BNP_1981-137.txt
668,Caracalla,_attaleia_CNG_63-1012,Copper,2.81,,AD,198.0,,_attaleia_CNG_63-1012.jpg,_attaleia_CNG_63-1012.txt
669,Caracalla,_attalea_Kraft_40-4a,Copper,22.74,,AD,196.0,,_attalea_Kraft_40-4a.jpg,_attalea_Kraft_40-4a.txt
670,Caracalla,_attaleia_Waddington_4881,Copper,22.74,,AD,196.0,,_attaleia_Waddington_4881.jpg,_attaleia_Waddington_4881.txt
671,Caracalla,_attaleiaPamph_Baydur_281,Copper,12.54,,AD,198.0,,_attaleiaPamph_Baydur_281.jpg,_attaleiaPamph_Baydur_281.txt
673,Caracalla,_attuda_Leu_6_562,Copper,13.2,,AD,198.0,,_attuda_Leu_6_562.jpg,_attuda_Leu_6_562.txt
674,Caracalla,_attuda_SNGvA_2504,Copper,25.79,,AD,198.0,,_attuda_SNGvA_2504.jpg,_attuda_SNGvA_2504.txt
675,Caracalla,_attuda_SNGvA_2505,Copper,52.74,,AD,198.0,,_attuda_SNGvA_2505.jpg,_attuda_SNGvA_2505.txt
676,Caracalla,_augustaTraiana_AE30_Mionnet_844,Copper,15.16,,AD,198.0,,_augustaTraiana_AE30_Mionnet_844.jpg,_augustaTraiana_AE30_Mionnet_844.txt
679,Caracalla,_augustaTraiana_Moushmov_3044,Copper,4.07,,,,,_augustaTraiana_Moushmov_3044.jpg,_augustaTraiana_Moushmov_3044.txt
715,Caracalla,_augustatrajana_Varbanov_1188,Copper,15.18,,,,,_augustatrajana_Varbanov_1188.jpg,_augustatrajana_Varbanov_1188.txt
717,Caracalla,_augustaTraiana_Varbanov_1196,Copper,15.16,,AD,198.0,,_augustaTraiana_Varbanov_1196.jpg,_augustaTraiana_Varbanov_1196.txt
718,Caracalla,_augustaTraiana_Varbanov_1196_var,Copper,16.59,,AD,198.0,,_augustaTraiana_Varbanov_1196_var.jpg,_augustaTraiana_Varbanov_1196_var.txt
725,Caracalla,_augustatraiana_Varbanov_1223,Copper,13.74,,,,,_augustatraiana_Varbanov_1223.jpg,_augustatraiana_Varbanov_1223.txt
732,Caracalla,_bagis_SNGCop_51,Copper,7.96,,AD,217.0,,_bagis_SNGCop_51.jpg,_bagis_SNGCop_51.txt
733,Caracalla,_bagis_SNGvA_2916,Copper,15.8,,,,,_bagis_SNGvA_2916.jpg,_bagis_SNGvA_2916.txt
736,Caracalla,_bagis_Waddington_7055,Copper,43.42,,AD,198.0,,_bagis_Waddington_7055.jpg,_bagis_Waddington_7055.txt
737,Caracalla,_bagis_Waddington_Voyages_2,Copper,45.26,,AD,217.0,,_bagis_Waddington_Voyages_2.jpg,_bagis_Waddington_Voyages_2.txt
740,Caracalla,_baris_Aulock_261,Copper,10.45,,AD,196.0,,_baris_Aulock_261.jpg,_baris_Aulock_261.txt
744,Caracalla,_berytus_BMC_156,Copper,10.0,,,,,_berytus_BMC_156.jpg,_berytus_BMC_156.txt
746,Caracalla,Prieur_1292,Silver,12.06,26.0,,,,Prieur_1292.jpg,Prieur_1292.txt
747,Caracalla,_berytos_Prieur_1293,Silver,14.49,25.0,AD,215.0,,_berytos_Prieur_1293.jpg,_berytos_Prieur_1293.txt
755,Caracalla,_bizya_Moushmov_3476_var,Gold,15.4,29.0,,,,_bizya_Moushmov_3476_var.jpg,_bizya_Moushmov_3476_var.txt
757,Caracalla,_bizya_MZ_176_283,Copper,4.36,,AD,198.0,,_bizya_MZ_176_283.jpg,_bizya_MZ_176_283.txt
759,Caracalla,_bizya_Varbanov_1474,Copper,13.08,,,,,_bizya_Varbanov_1474.jpg,_bizya_Varbanov_1474.txt
774,Caracalla,_bruzos_Leu_12_849,Copper,16.64,,AD,198.0,,_bruzos_Leu_12_849.jpg,_bruzos_Leu_12_849.txt
775,Caracalla,_bruzos_Mionnet_IV_246,Copper,8.48,,AD,211.0,,_bruzos_Mionnet_IV_246.jpg,_bruzos_Mionnet_IV_246.txt
777,Caracalla,_bura_BCD_465,Copper,4.62,,AD,198.0,,_bura_BCD_465.jpg,_bura_BCD_465.txt
779,Caracalla,_bura_Naumann_61_343,Copper,5.7,,AD,198.0,,_bura_Naumann_61_343.jpg,_bura_Naumann_61_343.txt
780,Caracalla,_byblos_Babelon_692,Copper,10.7,,,,,_byblos_Babelon_692.jpg,_byblos_Babelon_692.txt
790,Caracalla,_byzantium_Varbanov_1809,Copper,40.55,,,,,_byzantium_Varbanov_1809.jpg,_byzantium_Varbanov_1809.txt
792,Caracalla,_cadi_G&amp;N_5-196,Copper,21.1,,AD,197.0,,_cadi_G&amp;N_5-196.jpg,_cadi_G&amp;N_5-196.txt
794,Caracalla,_caesarea_Mionnet_IV_148var,Silver,5.2,24.0,,,,_caesarea_Mionnet_IV_148var.jpg,_caesarea_Mionnet_IV_148var.txt
796,Caracalla,_caesarea_RN_2012-508,Silver,3.08,18.0,AD,207.0,,_caesarea_RN_2012-508.jpg,_caesarea_RN_2012-508.txt
814,Caracalla,Syd_492,Copper,16.88,,AD,205.0,['C'],Syd_492.jpg,Syd_492.txt
815,Caracalla,_caesarea_Helios5_1095,Silver,2.8,,AD,204.0,,_caesarea_Helios5_1095.jpg,_caesarea_Helios5_1095.txt
818,Caracalla,Prieur_1663A_var,Silver,12.51,26.0,AD,215.0,,Prieur_1663A_var.jpg,Prieur_1663A_var.txt
820,Caracalla,_carallia_Mionnet_III_1,Copper,4.41,,AD,198.0,,_carallia_Mionnet_III_1.jpg,_carallia_Mionnet_III_1.txt
824,Caracalla,_carrhae_BMC_22,Copper,4.38,,AD,198.0,,_carrhae_BMC_22.jpg,_carrhae_BMC_22.txt
830,Caracalla,_carrhae_Mionnet_V_29,Copper,4.9,,AD,209.0,,_carrhae_Mionnet_V_29.jpg,_carrhae_Mionnet_V_29.txt
831,Caracalla,Prieur_820,Silver,14.25,,AD,215.0,,Prieur_820.jpg,Prieur_820.txt
840,Caracalla,_coela_Clarke_6,Copper,2.2,,,,,_coela_Clarke_6.jpg,_coela_Clarke_6.txt
842,Caracalla,_colybrassus_CNG_321_363,Copper,20.38,,AD,198.0,,_colybrassus_CNG_321_363.jpg,_colybrassus_CNG_321_363.txt
843,Caracalla,_colybrassus_CNG_505_335,Copper,17.84,,AD,198.0,,_colybrassus_CNG_505_335.jpg,_colybrassus_CNG_505_335.txt
844,Caracalla,_colybrassus_SNGLev_322,Copper,21.29,,AD,198.0,,_colybrassus_SNGLev_322.jpg,_colybrassus_SNGLev_322.txt
845,Caracalla,_colybrassus_SNGLev_323,Copper,7.87,,AD,198.0,,_colybrassus_SNGLev_323.jpg,_colybrassus_SNGLev_323.txt
848,Caracalla,_corinth_SNG_Verona_1130,Copper,6.7,,AD,198.0,,_corinth_SNG_Verona_1130.jpg,_corinth_SNG_Verona_1130.txt
849,Caracalla,_colbasa_SNGvA_5061,Copper,4.14,,AD,198.0,,_colbasa_SNGvA_5061.jpg,_colbasa_SNGvA_5061.txt
850,Caracalla,_corcyra_BMC_675,Copper,6.25,,AD,198.0,,_corcyra_BMC_675.jpg,_corcyra_BMC_675.txt
851,Caracalla,_corcyra_BMC_681,Copper,9.77,,AD,198.0,,_corcyra_BMC_681.jpg,_corcyra_BMC_681.txt
852,Caracalla,_corcyra_BMC_684,Copper,9.01,,AD,198.0,,_corcyra_BMC_684.jpg,_corcyra_BMC_684.txt
853,Caracalla,_corcyra_SNGCop_267,Copper,11.44,,AD,198.0,,_corcyra_SNGCop_267.jpg,_corcyra_SNGCop_267.txt
855,Caracalla,_cotiaeum_BMC_53,Copper,16.76,,AD,198.0,,_cotiaeum_BMC_53.jpg,_cotiaeum_BMC_53.txt
856,Caracalla,_cotiaeum_BMC_54,Copper,3.57,,AD,198.0,,_cotiaeum_BMC_54.jpg,_cotiaeum_BMC_54.txt
857,Caracalla,_cotiaeum_CNG_73_74,Copper,17.5,,AD,198.0,,_cotiaeum_CNG_73_74.jpg,_cotiaeum_CNG_73_74.txt
858,Caracalla,_cotiaeum_Emec_884,Copper,10.99,,,,,_cotiaeum_Emec_884.jpg,_cotiaeum_Emec_884.txt
859,Caracalla,_cotiaeum_Lindgren_I_934,Copper,13.97,,AD,198.0,,_cotiaeum_Lindgren_I_934.jpg,_cotiaeum_Lindgren_I_934.txt
860,Caracalla,_cotiaeum_Paris_887,Copper,9.46,,AD,198.0,,_cotiaeum_Paris_887.jpg,_cotiaeum_Paris_887.txt
862,Caracalla,_cotiaeum_RN_44_443,Copper,22.58,,AD,198.0,,_cotiaeum_RN_44_443.jpg,_cotiaeum_RN_44_443.txt
863,Caracalla,_cotiaeum_SNGCop_327_corr,Copper,7.54,,AD,198.0,,_cotiaeum_SNGCop_327_corr.jpg,_cotiaeum_SNGCop_327_corr.txt
864,Caracalla,_cotiaeum_SNGCop_328,Copper,8.79,,AD,198.0,,_cotiaeum_SNGCop_328.jpg,_cotiaeum_SNGCop_328.txt
865,Caracalla,_cotiaeum_SNGCop_329,Copper,6.61,,AD,198.0,,_cotiaeum_SNGCop_329.jpg,_cotiaeum_SNGCop_329.txt
866,Caracalla,_cotiaeum_SNGFitz_4958,Copper,4.52,,AD,198.0,,_cotiaeum_SNGFitz_4958.jpg,_cotiaeum_SNGFitz_4958.txt
868,Caracalla,_creteia_G&amp;N_35_400,Copper,10.11,,AD,198.0,,_creteia_G&amp;N_35_400.jpg,_creteia_G&amp;N_35_400.txt
869,Caracalla,_creteiaFlav_Lanz_97_765,Copper,9.1,,AD,198.0,,_creteiaFlav_Lanz_97_765.jpg,_creteiaFlav_Lanz_97_765.txt
874,Caracalla,_cyprus_AE33_BMC_60,Copper,19.09,,AD,198.0,,_cyprus_AE33_BMC_60.jpg,_cyprus_AE33_BMC_60.txt
875,Caracalla,_cyprus_BMC_60_2,Copper,16.85,,AD,198.0,,_cyprus_BMC_60_2.jpg,_cyprus_BMC_60_2.txt
878,Caracalla,_cyprus_Parks_28,Copper,13.5,,AD,198.0,['C'],_cyprus_Parks_28.jpg,_cyprus_Parks_28.txt
883,Caracalla,_daldis_CNG_286-225,Copper,27.0,,,,,_daldis_CNG_286-225.jpg,_daldis_CNG_286-225.txt
890,Caracalla,_dardanus_Rohde_18931,Copper,15.94,,,,,_dardanus_Rohde_18931.jpg,_dardanus_Rohde_18931.txt
895,Caracalla,_dioshieron_Helios_5-786,Copper,22.09,,,,,_dioshieron_Helios_5-786.jpg,_dioshieron_Helios_5-786.txt
896,Caracalla,_dioshieron_Mionnet_IV_192,Copper,23.8,,,,,_dioshieron_Mionnet_IV_192.jpg,_dioshieron_Mionnet_IV_192.txt
897,Caracalla,_dioshieron_Righetti_Coll_729,Copper,26.19,,,,,_dioshieron_Righetti_Coll_729.jpg,_dioshieron_Righetti_Coll_729.txt
898,Caracalla,_dioshieron_SNGvA_2941cf,Copper,5.22,,,,,_dioshieron_SNGvA_2941cf.jpg,_dioshieron_SNGvA_2941cf.txt
900,Caracalla,_diospolis_Farhi_11a,Copper,11.07,,AD,198.0,,_diospolis_Farhi_11a.jpg,_diospolis_Farhi_11a.txt
901,Caracalla,_diospolis_Sofaer_8,Copper,9.81,,AD,198.0,['C'],_diospolis_Sofaer_8.jpg,_diospolis_Sofaer_8.txt
903,Caracalla,_dium_Spij_1,Copper,14.07,,AD,206.0,,_dium_Spij_1.jpg,_dium_Spij_1.txt
904,Caracalla,_dium_Spij_2,Copper,14.07,,AD,208.0,['C'],_dium_Spij_2.jpg,_dium_Spij_2.txt
905,Caracalla,_dium_Spij_3,Copper,11.2,,AD,209.0,,_dium_Spij_3.jpg,_dium_Spij_3.txt
907,Caracalla,_edessa_Kartsolis_61,Copper,5.93,19.0,AD,204.0,,_edessa_Kartsolis_61.jpg,_edessa_Kartsolis_61.txt
913,Caracalla,_eleutheropolis_SNGANS_892,Copper,9.37,,AD,198.0,,_eleutheropolis_SNGANS_892.jpg,_eleutheropolis_SNGANS_892.txt
914,Caracalla,_eleutheropolis_SNGANS_892_var,Copper,12.78,,AD,198.0,,_eleutheropolis_SNGANS_892_var.jpg,_eleutheropolis_SNGANS_892_var.txt
915,Caracalla,_eleutheropolis_Sofaer_17,Copper,9.37,,AD,198.0,,_eleutheropolis_Sofaer_17.jpg,_eleutheropolis_Sofaer_17.txt
916,Caracalla,_elis_SNGCop_451,Copper,11.13,,AD,197.0,,_elis_SNGCop_451.jpg,_elis_SNGCop_451.txt
927,Caracalla,Prieur_1009,Silver,13.79,23.0,AD,215.0,,Prieur_1009.jpg,Prieur_1009.txt
928,Caracalla,Prieur_1010,Silver,13.11,23.0,AD,215.0,,Prieur_1010.jpg,Prieur_1010.txt
929,Caracalla,_emesa_SNGCop_310,Copper,5.97,,AD,198.0,,_emesa_SNGCop_310.jpg,_emesa_SNGCop_310.txt
930,Caracalla,_emesa_SNGCop_310var,Copper,6.54,,AD,198.0,,_emesa_SNGCop_310var.jpg,_emesa_SNGCop_310var.txt
931,Caracalla,_ephesos_BMC_276,Copper,5.25,,AD,198.0,,_ephesos_BMC_276.jpg,_ephesos_BMC_276.txt
934,Caracalla,_ephesos_BMC_280,Copper,3.14,,AD,198.0,,_ephesos_BMC_280.jpg,_ephesos_BMC_280.txt
941,Caracalla,_ephesos_SNGvA_1900v,Copper,4.9,,,,,_ephesos_SNGvA_1900v.jpg,_ephesos_SNGvA_1900v.txt
946,Caracalla,_gabala_BMC_11,Copper,15.3,,AD,198.0,,_gabala_BMC_11.jpg,_gabala_BMC_11.txt
947,Caracalla,_gabala_BMC_14,Copper,14.64,,AD,198.0,,_gabala_BMC_14.jpg,_gabala_BMC_14.txt
948,Caracalla,_gabala_Hunter_9,Copper,10.0,,AD,198.0,,_gabala_Hunter_9.jpg,_gabala_Hunter_9.txt
949,Caracalla,_gabala_Kuenker_97-1649,Copper,14.5,,AD,198.0,,_gabala_Kuenker_97-1649.jpg,_gabala_Kuenker_97-1649.txt
952,Caracalla,_gabala_McClean_9430,Copper,9.92,,AD,198.0,,_gabala_McClean_9430.jpg,_gabala_McClean_9430.txt
953,Caracalla,Prieur_1088,Silver,13.27,,AD,215.0,,Prieur_1088.jpg,Prieur_1088.txt
954,Caracalla,_gabala_Seyrig_IV-9,Copper,13.14,,AD,198.0,,_gabala_Seyrig_IV-9.jpg,_gabala_Seyrig_IV-9.txt
957,Caracalla,_gaza_Prieur_1687,Silver,14.35,,,,,_gaza_Prieur_1687.jpg,_gaza_Prieur_1687.txt
963,Caracalla,_germanicopolis_Nomos_5_668,Copper,13.96,,AD,198.0,,_germanicopolis_Nomos_5_668.jpg,_germanicopolis_Nomos_5_668.txt
965,Caracalla,_germanicopolis_Weber_4805,Copper,6.96,,AD,198.0,,_germanicopolis_Weber_4805.jpg,_germanicopolis_Weber_4805.txt
966,Caracalla,_gordusjulia_BMC_39,Copper,22.69,,AD,217.0,,_gordusjulia_BMC_39.jpg,_gordusjulia_BMC_39.txt
968,Caracalla,_gythium_BCD_970,Copper,4.68,,AD,198.0,,_gythium_BCD_970.jpg,_gythium_BCD_970.txt
970,Caracalla,_gythium_BCD_974-2,Copper,4.8,,AD,198.0,,_gythium_BCD_974-2.jpg,_gythium_BCD_974-2.txt
971,Caracalla,_gythium_BCD_973,Copper,3.98,,AD,197.0,,_gythium_BCD_973.jpg,_gythium_BCD_973.txt
972,Caracalla,_gythium_BCD_974-4,Copper,4.67,,AD,198.0,,_gythium_BCD_974-4.jpg,_gythium_BCD_974-4.txt
973,Caracalla,_gythium_BCD_974-5,Copper,3.85,,AD,198.0,,_gythium_BCD_974-5.jpg,_gythium_BCD_974-5.txt
975,Caracalla,_gythion_Pausanias_3,Copper,4.26,,AD,198.0,,_gythion_Pausanias_3.jpg,_gythion_Pausanias_3.txt
976,Caracalla,_hadrianeia_Mionnet_225,Copper,28.02,,AD,0.0,,_hadrianeia_Mionnet_225.jpg,_hadrianeia_Mionnet_225.txt
979,Caracalla,_hadrianopolis_sebaste_BMC_4,Copper,6.85,,AD,198.0,,_hadrianopolis_sebaste_BMC_4.jpg,_hadrianopolis_sebaste_BMC_4.txt
981,Caracalla,_hadrianopolisSebaste_Obolos_16_1009,Copper,3.1,,AD,198.0,,_hadrianopolisSebaste_Obolos_16_1009.jpg,_hadrianopolisSebaste_Obolos_16_1009.txt
982,Caracalla,_hadrianopolisSebaste_SNG_Righetti_1181,Copper,5.06,,AD,198.0,,_hadrianopolisSebaste_SNG_Righetti_1181.jpg,_hadrianopolisSebaste_SNG_Righetti_1181.txt
983,Caracalla,_hadrianopolis_AK_L36,Copper,11.45,,AD,198.0,,_hadrianopolis_AK_L36.jpg,_hadrianopolis_AK_L36.txt
984,Caracalla,_hadrianopolis_CNG_153_156,Copper,10.95,,AD,198.0,,_hadrianopolis_CNG_153_156.jpg,_hadrianopolis_CNG_153_156.txt
985,Caracalla,_hadrianopolis_Mionnet_SII_711,Copper,15.38,,AD,198.0,,_hadrianopolis_Mionnet_SII_711.jpg,_hadrianopolis_Mionnet_SII_711.txt
1005,Caracalla,_hadrianopolis_Moushmov_2641,Copper,11.68,,,,,_hadrianopolis_Moushmov_2641.jpg,_hadrianopolis_Moushmov_2641.txt
1025,Caracalla,_hadrianopolis_Varbanov_3470var,Copper,11.21,,,,,_hadrianopolis_Varbanov_3470var.jpg,_hadrianopolis_Varbanov_3470var.txt
1026,Caracalla,_hadrianopolis_Varbanov_3475,Copper,2.94,,,,,_hadrianopolis_Varbanov_3475.jpg,_hadrianopolis_Varbanov_3475.txt
1027,Caracalla,_hadrianopolis_Varbanov_3494var,Copper,4.5,,,,,_hadrianopolis_Varbanov_3494var.jpg,_hadrianopolis_Varbanov_3494var.txt
1036,Caracalla,_hadrianopolis_Varbanov_3567,Copper,10.81,,,,,_hadrianopolis_Varbanov_3567_2.jpg,_hadrianopolis_Varbanov_3567_2.txt
1047,Caracalla,_halikarnassos_SNGCop_386,Copper,20.68,,AD,209.0,,_halikarnassos_SNGCop_386.jpg,_halikarnassos_SNGCop_386.txt
1054,Caracalla,Prieur_1195,Silver,13.1,26.0,,,,Prieur_1195.jpg,Prieur_1195.txt
